eachBSPos, totalGridNum, benchmarkPrice, priceGrides, cashGrides, share, initCash, stepPercent, lowLimitPrice, highLimitPrice, cashUsageRate, maxPortfolio, maxPortfolioPrint
6300, 5, 0.946, 0.901 0.923 0.945 0.968 0.991, 5676.3 11491.2 17444.7 23543.1 29786.4, 159652.SZ, 35000, 0.0242, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.42%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.946, 0.901 0.923 0.945 0.968 0.992, 5676.3 11491.2 17444.7 23543.1 29792.7, 159652.SZ, 35000, 0.0243, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.43%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.948, 0.902 0.924 0.947 0.97 0.994, 5682.6 11503.8 17469.9 23580.9 29843.1, 159652.SZ, 35000, 0.0245, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.45%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.947, 0.901 0.923 0.946 0.969 0.993, 5676.3 11491.2 17451.0 23555.7 29811.6, 159652.SZ, 35000, 0.0244, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.44%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.948, 0.902 0.924 0.947 0.97 0.994, 5682.6 11503.8 17469.9 23580.9 29843.1, 159652.SZ, 35000, 0.0246, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.46%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.948, 0.902 0.924 0.947 0.97 0.994, 5682.6 11503.8 17469.9 23580.9 29843.1, 159652.SZ, 35000, 0.0247, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.47%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.948, 0.902 0.924 0.947 0.97 0.994, 5682.6 11503.8 17469.9 23580.9 29843.1, 159652.SZ, 35000, 0.0248, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.48%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.948, 0.902 0.924 0.947 0.971 0.995, 5682.6 11503.8 17469.9 23587.2 29855.7, 159652.SZ, 35000, 0.0249, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.49%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.949, 0.902 0.925 0.948 0.972 0.996, 5682.6 11510.1 17482.5 23606.1 29880.9, 159652.SZ, 35000, 0.025, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.50%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.949, 0.902 0.925 0.948 0.972 0.996, 5682.6 11510.1 17482.5 23606.1 29880.9, 159652.SZ, 35000, 0.0252, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.52%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6300, 5, 0.949, 0.902 0.925 0.948 0.972 0.996, 5682.6 11510.1 17482.5 23606.1 29880.9, 159652.SZ, 35000, 0.0251, 0.88, 1, 0.9, 35771.057, Share: 159652.SZ; FinalPortfolioValue: 35771.06; Net: 771.06; Percent: 2.20%; eachBSPos: 6300(stocks); stepPercent: 2.51%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18900(stocks); currentPrice: 0.88(RMB)
6200, 5, 0.95, 0.902 0.925 0.948 0.972 0.997, 5592.4 11327.4 17205.0 23231.4 29412.8, 159652.SZ, 35000, 0.0254, 0.88, 1, 0.9, 35758.818, Share: 159652.SZ; FinalPortfolioValue: 35758.82; Net: 758.82; Percent: 2.17%; eachBSPos: 6200(stocks); stepPercent: 2.54%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18600(stocks); currentPrice: 0.88(RMB)
6200, 5, 0.95, 0.902 0.925 0.949 0.973 0.998, 5592.4 11327.4 17211.2 23243.8 29431.4, 159652.SZ, 35000, 0.0255, 0.88, 1, 0.9, 35758.818, Share: 159652.SZ; FinalPortfolioValue: 35758.82; Net: 758.82; Percent: 2.17%; eachBSPos: 6200(stocks); stepPercent: 2.55%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18600(stocks); currentPrice: 0.88(RMB)
6200, 5, 0.95, 0.902 0.925 0.948 0.972 0.997, 5592.4 11327.4 17205.0 23231.4 29412.8, 159652.SZ, 35000, 0.0253, 0.88, 1, 0.9, 35758.818, Share: 159652.SZ; FinalPortfolioValue: 35758.82; Net: 758.82; Percent: 2.17%; eachBSPos: 6200(stocks); stepPercent: 2.53%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18600(stocks); currentPrice: 0.88(RMB)
6200, 5, 0.951, 0.903 0.926 0.95 0.974 0.999, 5598.6 11339.8 17229.8 23268.6 29462.4, 159652.SZ, 35000, 0.0256, 0.88, 1, 0.9, 35758.818, Share: 159652.SZ; FinalPortfolioValue: 35758.82; Net: 758.82; Percent: 2.17%; eachBSPos: 6200(stocks); stepPercent: 2.56%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18600(stocks); currentPrice: 0.88(RMB)
6200, 5, 0.951, 0.903 0.926 0.95 0.974 0.999, 5598.6 11339.8 17229.8 23268.6 29462.4, 159652.SZ, 35000, 0.0257, 0.88, 1, 0.9, 35758.818, Share: 159652.SZ; FinalPortfolioValue: 35758.82; Net: 758.82; Percent: 2.17%; eachBSPos: 6200(stocks); stepPercent: 2.57%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18600(stocks); currentPrice: 0.88(RMB)
6200, 5, 0.952, 0.903 0.926 0.95 0.975 1.0, 5598.6 11339.8 17229.8 23274.8 29474.8, 159652.SZ, 35000, 0.0259, 0.88, 1, 0.9, 35758.818, Share: 159652.SZ; FinalPortfolioValue: 35758.82; Net: 758.82; Percent: 2.17%; eachBSPos: 6200(stocks); stepPercent: 2.59%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18600(stocks); currentPrice: 0.88(RMB)
6200, 5, 0.952, 0.903 0.926 0.95 0.975 1.0, 5598.6 11339.8 17229.8 23274.8 29474.8, 159652.SZ, 35000, 0.0258, 0.88, 1, 0.9, 35758.818, Share: 159652.SZ; FinalPortfolioValue: 35758.82; Net: 758.82; Percent: 2.17%; eachBSPos: 6200(stocks); stepPercent: 2.58%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18600(stocks); currentPrice: 0.88(RMB)
6200, 5, 0.952, 0.903 0.926 0.95 0.975 1.0, 5598.6 11339.8 17229.8 23274.8 29474.8, 159652.SZ, 35000, 0.026, 0.88, 1, 0.9, 35758.818, Share: 159652.SZ; FinalPortfolioValue: 35758.82; Net: 758.82; Percent: 2.17%; eachBSPos: 6200(stocks); stepPercent: 2.60%; benchmarkPrice: 0.95(RMB); totalGridNum: 5; Buy/Sell: 8/7; OpenInterest: 18600(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.94, 0.903 0.927 0.951 0.976, 7224.0 14640.0 22248.0 30056.0, 159652.SZ, 35000, 0.0261, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.61%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.94, 0.903 0.927 0.951 0.976, 7224.0 14640.0 22248.0 30056.0, 159652.SZ, 35000, 0.0264, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.64%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.94, 0.903 0.927 0.951 0.976, 7224.0 14640.0 22248.0 30056.0, 159652.SZ, 35000, 0.0263, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.63%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.94, 0.903 0.927 0.951 0.976, 7224.0 14640.0 22248.0 30056.0, 159652.SZ, 35000, 0.0262, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.62%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.94, 0.903 0.927 0.952 0.977, 7224.0 14640.0 22256.0 30072.0, 159652.SZ, 35000, 0.0266, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.66%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.94, 0.903 0.927 0.952 0.977, 7224.0 14640.0 22256.0 30072.0, 159652.SZ, 35000, 0.0267, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.67%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.94, 0.903 0.927 0.952 0.977, 7224.0 14640.0 22256.0 30072.0, 159652.SZ, 35000, 0.0265, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.65%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.928 0.953 0.979, 7232.0 14656.0 22280.0 30112.0, 159652.SZ, 35000, 0.0268, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.68%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.928 0.953 0.979, 7232.0 14656.0 22280.0 30112.0, 159652.SZ, 35000, 0.0269, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.69%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.928 0.953 0.979, 7232.0 14656.0 22280.0 30112.0, 159652.SZ, 35000, 0.027, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.70%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.929 0.954 0.98, 7232.0 14664.0 22296.0 30136.0, 159652.SZ, 35000, 0.0272, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.72%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.928 0.953 0.979, 7232.0 14656.0 22280.0 30112.0, 159652.SZ, 35000, 0.0271, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.71%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.929 0.955 0.981, 7232.0 14664.0 22304.0 30152.0, 159652.SZ, 35000, 0.0275, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.75%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.929 0.954 0.98, 7232.0 14664.0 22296.0 30136.0, 159652.SZ, 35000, 0.0273, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.73%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.929 0.955 0.981, 7232.0 14664.0 22304.0 30152.0, 159652.SZ, 35000, 0.0276, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.76%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.943, 0.904 0.929 0.955 0.982, 7141.6 14480.7 22025.2 29783.0, 159652.SZ, 35000, 0.0278, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.78%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.944, 0.905 0.93 0.956 0.983, 7149.5 14496.5 22048.9 29814.6, 159652.SZ, 35000, 0.0279, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.79%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
8000, 4, 0.942, 0.904 0.929 0.955 0.981, 7232.0 14664.0 22304.0 30152.0, 159652.SZ, 35000, 0.0277, 0.88, 1, 0.9, 35979.119999999995, Share: 159652.SZ; FinalPortfolioValue: 35979.12; Net: 979.12; Percent: 2.80%; eachBSPos: 8000(stocks); stepPercent: 2.77%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 24000(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.944, 0.905 0.93 0.956 0.983, 7149.5 14496.5 22048.9 29814.6, 159652.SZ, 35000, 0.0281, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.81%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.944, 0.905 0.93 0.956 0.983, 7149.5 14496.5 22048.9 29814.6, 159652.SZ, 35000, 0.028, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.80%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.944, 0.905 0.931 0.957 0.984, 7149.5 14504.4 22064.7 29838.3, 159652.SZ, 35000, 0.0282, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.82%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.944, 0.905 0.931 0.957 0.984, 7149.5 14504.4 22064.7 29838.3, 159652.SZ, 35000, 0.0283, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.83%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.945, 0.905 0.931 0.958 0.985, 7149.5 14504.4 22072.6 29854.1, 159652.SZ, 35000, 0.0286, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.86%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.945, 0.905 0.931 0.958 0.985, 7149.5 14504.4 22072.6 29854.1, 159652.SZ, 35000, 0.0285, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.85%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.944, 0.905 0.931 0.957 0.984, 7149.5 14504.4 22064.7 29838.3, 159652.SZ, 35000, 0.0284, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.84%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.945, 0.905 0.931 0.958 0.985, 7149.5 14504.4 22072.6 29854.1, 159652.SZ, 35000, 0.0287, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.87%; benchmarkPrice: 0.94(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.946, 0.905 0.931 0.958 0.986, 7149.5 14504.4 22072.6 29862.0, 159652.SZ, 35000, 0.0288, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.88%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.946, 0.906 0.932 0.959 0.987, 7157.4 14520.2 22096.3 29893.6, 159652.SZ, 35000, 0.029, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.90%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.946, 0.905 0.931 0.958 0.986, 7149.5 14504.4 22072.6 29862.0, 159652.SZ, 35000, 0.0289, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.89%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.946, 0.906 0.932 0.959 0.987, 7157.4 14520.2 22096.3 29893.6, 159652.SZ, 35000, 0.0291, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.91%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.946, 0.906 0.932 0.959 0.987, 7157.4 14520.2 22096.3 29893.6, 159652.SZ, 35000, 0.0292, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.92%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.947, 0.906 0.933 0.96 0.988, 7157.4 14528.1 22112.1 29917.3, 159652.SZ, 35000, 0.0293, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.93%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.947, 0.906 0.933 0.96 0.988, 7157.4 14528.1 22112.1 29917.3, 159652.SZ, 35000, 0.0294, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.94%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.948, 0.906 0.933 0.961 0.989, 7157.4 14528.1 22120.0 29933.1, 159652.SZ, 35000, 0.0295, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.95%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.948, 0.906 0.933 0.961 0.989, 7157.4 14528.1 22120.0 29933.1, 159652.SZ, 35000, 0.0296, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.96%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.948, 0.906 0.933 0.961 0.99, 7157.4 14528.1 22120.0 29941.0, 159652.SZ, 35000, 0.0297, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.97%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.948, 0.906 0.933 0.961 0.99, 7157.4 14528.1 22120.0 29941.0, 159652.SZ, 35000, 0.0299, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.99%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.948, 0.906 0.933 0.961 0.99, 7157.4 14528.1 22120.0 29941.0, 159652.SZ, 35000, 0.0298, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 2.98%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
7900, 4, 0.948, 0.906 0.933 0.961 0.99, 7157.4 14528.1 22120.0 29941.0, 159652.SZ, 35000, 0.03, 0.88, 1, 0.9, 35966.88099999999, Share: 159652.SZ; FinalPortfolioValue: 35966.88; Net: 966.88; Percent: 2.76%; eachBSPos: 7900(stocks); stepPercent: 3.00%; benchmarkPrice: 0.95(RMB); totalGridNum: 4; Buy/Sell: 8/7; OpenInterest: 23700(stocks); currentPrice: 0.88(RMB)
